assessment_id,student_id,course_id,score,attempt_date
10701,31891,170,51,8/28/2022
10702,30471,105,39,12/31/2022
10703,29538,1,82,1/3/2023
10704,1680,52,43,7/21/2021
10705,8506,199,12,7/30/2022
10706,31848,3,9,12/17/2021
10707,9193,152,21,5/15/2023
10708,37322,44,89,12/19/2020
10709,6322,59,12,3/10/2022
10710,35019,108,48,8/14/2022
10711,36182,181,38,1/28/2021
10712,10829,86,29,10/18/2023
10713,30273,25,75,4/30/2023
10714,8637,46,46,9/3/2024
10715,5285,6,76,11/15/2021
10716,19974,39,40,6/28/2022
10717,19429,167,66,11/13/2023
10718,39691,78,37,6/24/2021
10719,11016,145,66,1/7/2024
10720,33112,25,96,3/19/2021
10721,28045,58,70,1/24/2024
10722,28947,74,78,2/25/2021
10723,24545,156,57,5/17/2023
10724,5566,134,89,7/8/2022
10725,32106,69,3,6/6/2023
10726,1551,74,15,8/19/2023
10727,27827,69,92,5/12/2023
10728,2514,131,50,6/26/2020
10729,25539,124,76,7/27/2024
10730,30488,84,76,12/24/2024
10731,8199,142,87,9/22/2022
10732,33413,121,1,7/8/2024
10733,952,51,96,6/25/2021
10734,22402,143,39,7/1/2024
10735,42075,82,75,8/28/2022
10736,45689,181,38,7/20/2023
10737,44179,105,57,1/14/2024
10738,34394,107,86,3/25/2023
10739,25771,92,27,5/6/2024
10740,47124,150,1,6/20/2022
10741,49596,84,56,11/5/2023
10742,43773,135,25,5/2/2021
10743,35953,139,88,3/5/2020
10744,49452,56,80,12/25/2023
10745,34371,161,62,10/4/2020
10746,22428,129,45,4/23/2020
10747,42489,122,72,9/27/2021
10748,21273,45,88,10/2/2020
10749,47541,53,12,6/29/2021
10750,7222,64,55,2/9/2022
10751,23109,167,5,7/16/2022
10752,37613,52,89,3/3/2023
10753,45973,32,57,11/19/2020
10754,33160,139,68,5/18/2021
10755,38450,30,15,7/4/2024
10756,39564,98,35,12/17/2022
10757,23398,124,98,3/15/2023
10758,6810,60,61,4/9/2020
10759,22607,82,42,10/14/2020
10760,35149,169,80,10/8/2022
10761,47699,83,44,5/19/2020
10762,47946,45,63,4/11/2021
10763,37079,2,62,5/9/2022
10764,1531,11,16,1/5/2022
10765,1918,140,24,4/3/2023
10766,36873,67,59,8/7/2024
10767,33391,186,96,7/14/2024
10768,30681,87,94,2/14/2022
10769,14529,144,82,10/15/2022
10770,5873,4,9,12/19/2024
10771,780,98,44,8/25/2024
10772,23330,90,0,5/7/2020
10773,42502,101,93,9/26/2022
10774,36715,197,90,1/21/2021
10775,1424,188,32,2/25/2021
10776,6686,74,4,8/5/2024
10777,36527,192,32,6/26/2024
10778,40544,120,66,1/7/2020
10779,34068,28,63,5/3/2024
10780,18580,79,9,6/19/2024
10781,17908,172,75,1/23/2023
10782,6390,68,33,3/20/2021
10783,32299,162,66,9/13/2024
10784,37264,55,99,5/16/2022
10785,18226,192,47,1/31/2021
10786,23470,103,75,6/10/2024
10787,49301,124,100,3/17/2023
10788,37027,39,60,11/28/2021
10789,11589,100,74,12/2/2023
10790,6676,12,14,10/5/2024
10791,49275,60,26,9/12/2022
10792,2951,180,9,3/31/2020
10793,30417,130,61,5/27/2020
10794,31953,13,99,1/12/2024
10795,47608,10,71,9/6/2023
10796,17495,59,32,12/10/2023
10797,28422,190,95,5/31/2020
10798,4913,180,85,8/2/2020
10799,9188,29,67,7/11/2022
10800,34666,163,23,1/5/2023
10801,27855,40,74,11/20/2022
10802,14624,9,19,10/9/2020
10803,8323,82,10,10/17/2020
10804,38164,185,41,9/24/2023
10805,973,47,42,10/21/2024
10806,21559,41,11,7/30/2020
10807,8278,132,93,3/15/2020
10808,29228,189,15,9/24/2020
10809,28087,54,86,10/31/2020
10810,35660,42,95,6/15/2021
10811,10844,51,7,10/11/2024
10812,15048,111,31,10/9/2023
10813,3990,19,56,5/20/2021
10814,22709,94,29,3/13/2020
10815,37621,164,27,11/11/2020
10816,29977,105,43,3/1/2022
10817,37081,3,47,6/12/2022
10818,32,144,96,2/23/2021
10819,25350,196,78,12/18/2024
10820,36373,99,93,11/5/2022
10821,1741,48,39,1/10/2020
10822,13578,125,98,6/27/2024
10823,20624,161,12,12/3/2022
10824,41637,119,51,9/25/2020
10825,49871,54,1,7/15/2024
10826,12075,106,65,12/2/2020
10827,29344,52,75,1/17/2022
10828,50000,193,48,9/29/2021
10829,18871,1,21,12/24/2024
10830,42794,92,100,4/10/2020
10831,21871,150,34,11/26/2021
10832,7265,132,37,11/26/2023
10833,26577,142,36,11/6/2024
10834,27762,51,52,8/20/2021
10835,33429,150,79,6/29/2024
10836,25874,105,2,5/5/2023
10837,42054,28,82,1/17/2020
10838,34395,92,6,1/15/2020
10839,178,105,99,11/1/2021
10840,37344,51,92,3/16/2021
10841,27818,156,57,8/26/2021
10842,15438,50,74,3/1/2020
10843,7320,188,86,12/13/2023
10844,8261,112,38,10/7/2022
10845,30023,164,51,10/6/2023
10846,9915,168,83,11/17/2023
10847,37294,160,49,6/20/2022
10848,39650,140,21,11/2/2021
10849,41167,184,41,6/24/2024
10850,10802,174,48,11/16/2021
10851,2457,140,12,5/25/2020
10852,5594,171,2,8/18/2021
10853,38811,78,80,3/6/2020
10854,12158,193,0,5/9/2022
10855,28506,128,42,3/22/2023
10856,31624,197,9,12/3/2024
10857,23367,160,22,2/3/2020
10858,39748,177,46,3/3/2020
10859,1321,139,69,1/15/2020
10860,23265,189,10,2/19/2024
10861,14535,13,55,6/13/2022
10862,47864,111,68,3/13/2024
10863,1156,48,35,5/12/2020
10864,11707,50,12,2/17/2023
10865,46800,66,83,3/20/2022
10866,1704,25,43,4/18/2022
10867,35859,87,94,2/8/2023
10868,36713,102,76,5/11/2024
10869,16072,114,8,10/25/2024
10870,19265,104,5,12/9/2023
10871,32629,33,85,6/16/2023
10872,25394,43,74,5/12/2023
10873,44002,187,47,4/7/2021
10874,16668,55,17,7/6/2024
10875,9428,99,69,9/25/2022
10876,45351,170,19,10/27/2020
10877,23809,62,28,6/5/2023
10878,37434,150,50,3/27/2022
10879,40747,124,1,3/26/2022
10880,4457,112,85,5/27/2024
10881,20017,92,2,2/14/2020
10882,26354,37,78,8/30/2020
10883,1947,71,7,11/13/2020
10884,46152,49,14,8/8/2021
10885,20553,196,96,10/29/2023
10886,8907,183,75,12/30/2022
10887,48220,200,80,7/25/2022
10888,46990,105,37,7/18/2024
10889,18022,6,94,9/14/2024
10890,23279,150,90,12/9/2020
10891,31,5,68,9/17/2023
10892,12416,180,74,3/16/2022
10893,22344,144,99,12/22/2022
10894,32509,131,79,9/7/2021
10895,5041,158,59,8/4/2021
10896,48950,102,90,5/19/2023
10897,5998,155,52,8/13/2021
10898,24384,173,95,10/1/2023
10899,46054,67,18,11/19/2022
10900,37764,111,6,6/19/2022
10901,48135,118,30,5/29/2020
10902,16801,151,84,5/1/2022
10903,49470,159,55,1/4/2021
10904,146,34,95,7/10/2024
10905,41477,157,68,3/7/2020
10906,5511,123,52,8/10/2022
10907,22574,101,90,2/21/2022
10908,27036,110,89,9/9/2023
10909,30905,124,74,6/15/2021
10910,23911,106,19,2/14/2023
10911,10339,161,66,3/12/2023
10912,3693,134,77,7/4/2020
10913,41836,25,66,1/15/2021
10914,15240,127,45,12/18/2023
10915,9448,65,43,1/11/2022
10916,27164,100,72,4/2/2024
10917,34974,29,58,3/27/2023
10918,7802,151,63,2/2/2020
10919,30279,145,76,2/28/2021
10920,46520,185,57,4/21/2021
10921,12698,95,67,9/14/2024
10922,46023,132,8,1/27/2021
10923,35680,161,98,12/7/2020
10924,8050,126,98,12/4/2023
10925,16634,149,99,5/11/2024
10926,21565,180,17,6/28/2020
10927,11072,178,24,10/15/2022
10928,35939,133,76,9/27/2020
10929,39412,85,27,5/20/2020
10930,33229,199,32,12/18/2023
10931,10609,11,89,12/17/2024
10932,29948,159,41,1/7/2024
10933,33391,88,86,4/25/2020
10934,49574,106,8,2/16/2024
10935,39012,124,44,12/26/2021
10936,45330,46,46,12/13/2024
10937,20166,135,91,7/3/2020
10938,36938,30,96,5/28/2021
10939,22796,103,8,8/10/2021
10940,13709,46,81,3/5/2022
10941,14308,187,8,6/18/2021
10942,9195,110,39,11/2/2022
10943,48686,4,96,3/30/2020
10944,10904,76,46,12/8/2023
10945,38139,102,9,8/8/2024
10946,10554,83,38,9/5/2024
10947,14852,8,100,7/17/2020
10948,42755,175,37,4/19/2021
10949,16102,30,68,12/6/2024
10950,22963,68,69,1/2/2022
10951,47368,8,28,12/10/2024
10952,39304,40,72,5/18/2020
10953,31059,124,25,1/18/2022
10954,48836,158,83,3/2/2023
10955,19442,97,72,10/21/2023
10956,23566,96,95,10/6/2022
10957,41657,6,23,3/5/2022
10958,33141,44,34,8/8/2023
10959,42280,157,7,10/14/2020
10960,45574,126,20,8/5/2023
10961,33730,57,19,1/13/2024
10962,9896,194,41,1/30/2020
10963,3018,135,61,4/2/2021
10964,5206,134,45,5/25/2024
10965,17540,168,47,7/28/2021
10966,47021,106,87,1/3/2022
10967,30045,196,49,12/13/2024
10968,32108,105,22,4/19/2024
10969,19439,33,9,12/3/2024
10970,9350,128,50,7/2/2022
10971,44127,144,95,5/24/2021
10972,30420,24,8,8/10/2022
10973,15173,191,73,10/29/2024
10974,24867,100,70,8/28/2024
10975,40586,43,78,7/8/2024
10976,16114,98,5,10/13/2022
10977,19193,112,100,6/12/2022
10978,11140,1,73,6/5/2023
10979,8318,4,55,8/27/2022
10980,16771,80,71,1/29/2022
10981,48046,150,45,8/29/2023
10982,30473,46,1,12/4/2020
10983,30573,115,68,4/12/2024
10984,45654,69,99,2/13/2024
10985,21906,31,52,11/11/2022
10986,46273,41,92,2/28/2020
10987,11002,87,61,4/22/2023
10988,41247,58,96,5/9/2024
10989,40749,56,66,11/14/2023
10990,5020,24,90,8/25/2020
10991,3433,40,63,12/6/2024
10992,24537,198,62,7/13/2020
10993,41105,50,51,8/27/2023
10994,48018,64,71,1/31/2020
10995,4619,123,78,7/22/2021
10996,14685,176,88,2/26/2021
10997,19827,2,66,4/15/2021
10998,47461,119,64,3/3/2024
10999,25747,54,91,12/29/2021
11000,41439,184,17,12/21/2023
11001,11385,171,10,1/26/2024
11002,2906,175,97,2/15/2022
11003,9920,96,31,4/18/2021
11004,10893,7,60,2/24/2022
11005,4539,54,45,7/1/2020
11006,20390,42,34,2/24/2020
11007,26935,61,19,8/12/2021
11008,2669,60,59,9/17/2023
11009,21097,29,29,12/13/2024
11010,35911,5,50,2/18/2024
11011,14566,192,46,11/3/2022
11012,20240,159,21,3/4/2021
11013,6839,139,24,9/22/2020
11014,17021,166,6,6/7/2024
11015,47617,109,24,6/26/2023
11016,47825,13,73,6/18/2022
11017,18537,61,1,4/19/2020
11018,31727,3,84,4/26/2021
11019,2711,132,15,4/23/2020
11020,31240,60,58,9/7/2024
11021,42143,146,14,11/16/2022
11022,47814,30,37,9/30/2022
11023,44318,166,92,7/7/2021
11024,14068,94,47,3/7/2023
11025,17863,156,90,8/4/2022
11026,47515,169,91,12/11/2022
11027,46619,90,17,5/15/2023
11028,106,200,1,8/11/2021
11029,8604,187,31,8/14/2020
11030,29156,63,31,8/9/2020
11031,13330,125,29,5/14/2023
11032,29949,118,56,5/3/2021
11033,19761,25,53,6/26/2022
11034,26323,154,66,3/24/2022
11035,42825,198,7,9/27/2022
11036,38087,193,95,3/5/2022
11037,45782,89,22,5/5/2022
11038,11384,34,74,5/20/2021
11039,7043,161,1,10/23/2021
11040,4568,64,36,9/20/2024
11041,44263,166,5,5/7/2020
11042,5275,122,17,9/3/2024
11043,29125,134,47,3/1/2023
11044,31637,75,49,9/21/2023
11045,35843,158,29,3/6/2023
11046,39987,167,46,7/18/2024
11047,43348,146,6,1/17/2022
11048,29338,93,23,3/21/2023
11049,34062,22,22,7/28/2021
11050,36487,21,2,11/1/2023
11051,28977,91,6,5/22/2023
11052,41844,11,44,11/2/2023
11053,24108,90,56,3/27/2022
11054,30303,127,70,9/10/2021
11055,33730,42,7,12/9/2022
11056,16335,26,12,9/23/2021
11057,14680,97,77,2/4/2021
11058,23188,90,30,12/5/2024
11059,28605,107,68,4/6/2021
11060,39306,35,65,11/6/2024
11061,21528,149,62,7/18/2022
11062,13361,161,87,8/2/2023
11063,45132,196,48,10/30/2020
11064,49456,170,40,2/18/2023
11065,40565,24,59,8/6/2021
11066,9314,148,71,4/18/2020
11067,3240,19,61,2/20/2022
11068,44192,25,28,3/16/2020
11069,12988,74,35,10/30/2023
11070,13346,122,47,9/22/2023
11071,13312,74,31,6/3/2021
11072,46315,48,47,5/5/2022
11073,17192,72,70,12/14/2022
11074,27284,105,64,7/6/2020
11075,22704,56,82,2/25/2021
11076,34090,154,20,10/13/2023
11077,45115,183,11,6/10/2023
11078,3089,169,91,8/1/2020
11079,22460,26,44,3/17/2021
11080,17410,185,7,12/28/2024
11081,32375,19,14,10/24/2022
11082,8757,102,96,8/27/2022
11083,39782,187,32,9/18/2022
11084,27026,73,1,11/4/2023
11085,13507,84,0,6/1/2024
11086,40951,61,17,3/25/2020
11087,9589,21,45,3/5/2022
11088,28774,143,29,1/15/2024
11089,27952,16,42,12/16/2020
11090,8409,24,48,12/23/2021
11091,10253,107,51,8/4/2020
11092,5751,186,37,6/21/2023
11093,13494,19,36,8/4/2021
11094,29913,66,60,1/27/2020
11095,37951,123,32,9/22/2022
11096,23486,157,14,5/27/2024
11097,24977,73,8,10/12/2020
11098,14362,73,66,9/16/2022
11099,43327,30,1,9/4/2020
11100,32706,42,35,7/29/2023
11101,17417,110,29,11/9/2021
11102,31992,72,9,7/11/2023
11103,40856,89,35,3/8/2022
11104,22341,53,11,5/13/2021
11105,5958,197,73,12/22/2023
11106,17381,189,33,7/26/2020
11107,25184,82,43,2/15/2022
11108,5829,161,7,4/30/2023
11109,49859,59,8,3/21/2020
11110,30167,105,45,10/2/2021
11111,40229,137,85,1/22/2021
11112,13679,7,71,12/20/2021
11113,43243,25,34,5/25/2020
11114,5608,135,54,1/7/2022
11115,36238,184,86,3/8/2024
11116,30169,58,79,10/2/2021
11117,17250,153,3,1/7/2020
11118,43821,11,98,6/27/2022
11119,41388,113,14,9/24/2023
11120,32957,97,16,9/30/2022
11121,35022,183,97,8/7/2023
11122,19092,69,56,1/29/2021
11123,38163,36,96,9/5/2023
11124,20999,116,51,12/24/2023
11125,12182,174,25,7/5/2024
11126,1186,54,56,9/14/2020
11127,29818,77,78,6/3/2024
11128,39605,176,81,3/4/2022
11129,19505,40,63,7/29/2020
11130,33398,160,70,1/1/2023
11131,46785,143,7,9/14/2024
11132,26571,5,74,8/8/2022
11133,4316,194,37,5/17/2021
11134,24019,48,40,6/29/2024
11135,21838,43,76,10/27/2023
11136,32436,56,2,7/10/2021
11137,30530,65,62,12/26/2022
11138,27087,64,11,12/16/2023
11139,34205,193,76,10/5/2024
11140,17299,180,32,11/15/2022
11141,40349,29,50,3/23/2020
11142,48730,59,60,5/24/2022
11143,33005,72,69,11/2/2023
11144,24009,1,12,8/29/2024
11145,25734,119,67,11/9/2024
11146,22676,151,71,10/20/2024
11147,38951,138,70,5/18/2020
11148,38084,29,82,5/23/2020
11149,11180,50,0,8/25/2021
11150,8814,150,90,4/24/2022
11151,15773,100,55,6/7/2023
11152,14407,46,18,1/2/2020
11153,33418,59,32,12/8/2024
11154,28213,84,36,8/22/2021
11155,1062,36,96,12/9/2022
11156,41761,172,2,8/29/2024
11157,37949,158,38,7/11/2022
11158,22130,98,95,8/18/2021
11159,14368,83,90,3/24/2021
11160,19845,55,60,4/6/2021
11161,37602,174,29,7/16/2020
11162,29259,96,64,12/7/2022
11163,373,73,26,12/9/2021
11164,42161,172,64,1/29/2021
11165,22214,65,3,4/15/2022
11166,33856,136,15,6/27/2021
11167,5056,73,14,7/18/2024
11168,10932,104,86,2/20/2023
11169,5617,90,40,9/15/2024
11170,43341,50,6,4/14/2024
11171,14508,147,35,12/7/2020
11172,10605,14,36,2/20/2020
11173,30325,147,100,12/27/2024
11174,33235,158,16,3/27/2021
11175,32954,175,52,11/6/2024
11176,38370,20,58,7/28/2021
11177,48936,36,67,6/9/2022
11178,24568,102,35,9/11/2020
11179,39348,178,18,7/9/2020
11180,31116,27,62,8/29/2023
11181,32788,2,20,1/26/2021
11182,9226,70,52,3/19/2022
11183,6742,9,27,7/3/2020
11184,21584,2,51,11/19/2024
11185,1030,71,99,11/13/2021
11186,22069,69,21,4/19/2022
11187,18594,199,66,4/2/2023
11188,27245,104,75,10/23/2020
11189,49081,11,68,6/1/2021
11190,38194,72,39,8/8/2020
11191,8347,149,25,1/24/2021
11192,28733,61,88,7/7/2024
11193,5619,159,26,12/30/2022
11194,21338,12,68,1/1/2024
11195,44471,130,48,3/22/2020
11196,11709,51,53,12/3/2023
11197,16257,173,63,1/24/2022
11198,10771,108,43,10/18/2021
11199,16468,59,46,12/24/2023
11200,1717,90,71,7/18/2022
11201,34142,82,62,1/12/2022
11202,4976,26,59,3/31/2023
11203,20782,48,15,12/26/2024
11204,37770,66,16,2/2/2022
11205,36820,90,15,7/18/2024
11206,48953,197,91,4/16/2021
11207,10707,76,25,7/28/2020
11208,48019,10,73,5/29/2020
11209,6096,91,70,7/26/2022
11210,1429,33,26,7/1/2023
11211,29240,8,81,5/30/2021
11212,37692,178,25,6/27/2021
11213,34389,173,95,6/21/2023
11214,18556,174,85,8/7/2023
11215,26401,86,53,4/21/2024
11216,15777,39,13,3/18/2024
11217,23804,1,70,5/29/2020
11218,29558,159,12,9/10/2021
11219,9410,148,83,6/23/2023
11220,28965,116,12,4/13/2022
11221,26783,11,29,8/11/2021
11222,30266,155,55,3/27/2024
11223,49984,148,46,4/4/2021
11224,41679,71,100,9/29/2021
11225,33688,96,38,10/14/2022
11226,38807,42,26,5/17/2020
11227,18874,114,41,11/24/2022
11228,16713,41,67,1/8/2020
11229,29198,41,4,11/29/2022
11230,13966,49,61,7/4/2020
11231,44015,199,8,12/7/2024
11232,28761,41,57,6/17/2023
11233,33420,88,81,11/26/2022
11234,24389,116,92,9/29/2020
11235,20821,144,56,2/7/2021
11236,8368,83,77,6/20/2020
11237,48556,105,23,10/2/2022
11238,41586,36,5,2/15/2024
11239,20383,79,36,3/29/2024
11240,47234,86,54,9/11/2022
11241,40706,117,97,11/25/2024
11242,3448,9,41,7/23/2022
11243,23627,20,71,5/23/2022
11244,12957,77,56,1/25/2024
11245,26466,157,53,10/4/2020
11246,43600,129,80,2/7/2022
11247,41262,137,100,2/1/2024
11248,45536,187,31,7/4/2024
11249,12459,169,10,4/26/2022
11250,10757,101,84,3/19/2023
11251,32038,198,62,6/25/2022
11252,4971,113,49,6/15/2024
11253,15176,56,65,3/19/2022
11254,9042,40,29,8/7/2022
11255,41630,64,14,10/31/2021
11256,14277,3,68,11/12/2022
11257,11996,46,38,10/2/2022
11258,42940,24,49,1/2/2022
11259,44982,54,65,2/20/2024
11260,45889,31,24,7/25/2023
11261,9203,128,52,1/17/2024
11262,1316,63,44,8/15/2024
11263,22154,49,27,11/2/2024
11264,35985,181,60,9/18/2020
11265,20438,24,71,1/3/2022
11266,27082,144,94,6/25/2024
11267,24504,97,77,10/4/2024
11268,12463,130,99,11/24/2024
11269,3623,150,64,8/9/2022
11270,4577,110,28,10/2/2024
11271,39098,17,18,8/7/2020
11272,4572,134,32,5/4/2020
11273,47964,187,13,6/26/2022
11274,19154,103,38,12/5/2024
11275,49291,157,50,12/10/2023
11276,32234,120,55,3/30/2020
11277,11945,14,17,2/22/2021
11278,28222,103,32,7/3/2020
11279,40792,150,52,1/17/2022
11280,47631,90,61,7/30/2022
11281,11105,139,6,2/13/2023
11282,28192,41,63,12/24/2022
11283,9222,93,36,4/15/2022
11284,29487,178,46,3/5/2021
11285,1101,63,84,12/13/2020
11286,393,92,31,9/27/2024
11287,41923,81,81,4/23/2021
11288,35159,16,60,11/12/2020
11289,4866,69,21,11/1/2023
11290,17356,144,31,8/25/2021
11291,40059,10,70,2/13/2022
11292,19457,126,24,1/31/2020
11293,45558,168,53,5/14/2024
11294,49865,83,42,9/21/2021
11295,43719,25,61,2/24/2024
11296,20942,136,63,5/3/2024
11297,40731,15,46,4/3/2022
11298,33297,60,76,1/12/2021
11299,13058,20,77,1/17/2024
11300,36923,186,31,12/9/2021
11301,47537,7,7,8/15/2024
11302,16603,154,2,12/14/2021
11303,2301,168,87,10/8/2020
11304,2953,89,70,7/21/2021
11305,30052,3,49,4/9/2023
11306,20200,38,71,5/3/2023
11307,5076,155,1,11/20/2022
11308,39803,95,90,5/6/2021
11309,24433,46,34,3/1/2023
11310,4699,199,83,11/28/2020
11311,7164,22,86,5/18/2020
11312,22151,183,86,2/11/2024
11313,8499,94,4,12/28/2020
11314,21088,163,34,4/27/2022
11315,21394,58,91,3/9/2023
11316,6152,119,12,11/18/2020
11317,17555,192,57,12/5/2023
11318,896,9,16,7/1/2022
11319,42360,69,73,5/20/2023
11320,1233,190,58,10/16/2020
11321,6089,77,26,7/10/2020
11322,19698,35,48,8/25/2021
11323,30224,91,72,5/18/2021
11324,28412,40,87,3/12/2023
11325,3426,25,39,12/7/2023
11326,32660,146,78,9/18/2020
11327,32960,192,12,11/23/2023
11328,37749,64,19,1/30/2024
11329,26363,16,14,9/24/2023
11330,32726,148,94,12/6/2021
11331,41194,38,61,11/13/2024
11332,47389,16,35,6/3/2021
11333,41004,134,65,10/7/2020
11334,24012,200,3,6/12/2020
11335,24714,42,86,10/5/2020
11336,32909,109,65,2/2/2023
11337,13345,184,100,6/9/2024
11338,46569,173,82,4/30/2021
11339,13419,177,68,1/20/2020
11340,22294,142,97,4/19/2024
11341,27497,112,23,12/30/2024
11342,35333,77,97,4/17/2021
11343,24283,64,88,5/1/2020
11344,39317,23,50,12/29/2021
11345,11240,169,99,5/30/2022
11346,28071,199,36,4/12/2021
11347,1140,27,64,12/18/2024
11348,37490,31,78,4/25/2021
11349,36174,35,5,4/8/2022
11350,9539,12,6,7/8/2020
11351,38361,83,96,10/29/2024
11352,19567,132,88,6/8/2022
11353,11949,36,61,4/25/2021
11354,43434,36,32,5/17/2020
11355,5950,123,75,9/9/2023
11356,6492,46,48,12/21/2020
11357,29864,68,82,5/12/2024
11358,45234,165,37,4/30/2022
11359,42575,148,25,11/11/2024
11360,45480,169,71,9/9/2020
11361,41774,25,62,3/10/2020
11362,36410,14,54,7/29/2024
11363,31809,74,5,2/23/2024
11364,15024,127,59,9/4/2021
11365,10231,111,36,9/14/2020
11366,18148,70,29,2/23/2020
11367,270,72,2,3/30/2020
11368,9870,38,78,7/16/2023
11369,2065,50,37,1/6/2020
11370,15403,92,13,10/29/2021
11371,43452,186,35,2/23/2020
11372,43019,53,7,12/30/2021
11373,911,129,41,1/30/2022
11374,14834,15,22,3/4/2024
11375,36644,148,21,7/12/2020
11376,25167,157,87,3/21/2020
11377,45060,180,85,6/5/2020
11378,32939,179,38,2/18/2024
11379,45695,34,56,4/1/2020
11380,11285,63,34,7/3/2020
11381,8991,184,95,3/9/2023
11382,15027,124,21,9/24/2024
11383,30577,194,26,6/5/2023
11384,42455,77,5,11/9/2021
11385,25387,140,46,4/18/2021
11386,41574,52,69,2/7/2024
11387,11971,36,69,8/30/2023
11388,32805,40,39,12/11/2023
11389,24503,137,63,3/31/2021
11390,32825,29,47,11/7/2023
11391,24023,198,79,8/17/2024
11392,10973,42,0,11/30/2021
11393,38246,144,82,5/24/2021
11394,41374,24,40,12/10/2024
11395,28564,9,49,5/29/2021
11396,34100,173,15,2/2/2020
11397,32339,37,87,12/12/2022
11398,23039,92,66,8/13/2023
11399,10168,25,88,11/20/2022
11400,48771,155,23,12/22/2021
11401,44697,67,13,1/24/2020
11402,30830,139,4,2/12/2021
11403,3764,50,73,7/22/2024
11404,27407,54,5,1/29/2024
11405,23716,160,5,11/10/2021
11406,44429,171,94,1/29/2020
11407,16789,187,83,11/13/2024
11408,42664,106,65,11/1/2023
11409,1168,5,98,3/13/2021
11410,7293,1,2,10/5/2020
11411,20082,31,50,7/15/2024
11412,16194,4,61,10/18/2024
11413,48117,24,33,1/14/2023
11414,29229,4,25,1/8/2021
11415,33396,31,84,2/10/2024
11416,13272,152,16,2/23/2023
11417,41249,139,31,10/24/2024
11418,18739,124,61,8/7/2021
11419,49121,143,33,3/26/2021
11420,17593,101,53,9/25/2021
11421,28827,85,48,6/29/2024
11422,44666,83,5,1/22/2024
11423,28039,199,61,5/18/2021
11424,36448,146,26,7/17/2023
11425,29274,35,21,12/7/2022
11426,42322,157,75,2/14/2022
11427,30799,84,47,1/17/2022
11428,8116,88,58,2/12/2021
11429,23413,182,53,4/17/2020
