enrollment_id,student_id,course_id,enroll_date,status
17992,42489,145,2021-12-29,completed
17993,31086,1430,2024-03-17,dropped
17994,48222,76,2023-09-01,dropped
17995,45356,124,2020-05-06,completed
17996,17399,196,2022-02-02,completed
17997,51939,1240,2023-03-28,active
17998,32703,132,2023-04-16,active
17999,36385,156,2022-05-29,active
18000,31892,5,2023-02-03,active
18001,24011,114,2022-07-24,INVALID
18002,10944,167,2022-01-21,completed
18003,18734,13,2021-01-15,completed
18004,44390,117,2021-06-10,completed
18005,50348,1,2021-02-14,INVALID
18006,2237,26,2024-10-02,completed
18007,52777,162,2023-07-22,completed
18008,372600,118,2024-05-05,active
18009,30023,32,2022-08-16,active
18010,27029,164,2020-03-14,completed
18011,4050,190,2022-12-17,active
18012,10914,187,2023-11-05,completed
18013,23658,181,2022-10-27,completed
18014,28700,149,2020-09-30,active
18015,20341,41,2020-03-02,active
18016,38200,146,2024-02-06,completed
18017,32719,63,2024-11-27,completed
18018,495650,119,2020-09-03,active
18019,27194,119,2023-10-30,active
18020,13029,64,2023-01-16,active
18021,26013,7,2024-05-31,dropped
18022,24293,158,2021-06-24,completed
18023,11387,185,2024-09-16,dropped
18024,47297,1370,2020-02-28,active
18025,27940,186,2020-01-31,completed
18026,29152,1070,2020-02-29,INVALID
18027,23347,100,2022-09-26,dropped
18028,21242,135,2024-05-06,active
18029,232660,51,2024-09-21,dropped
18030,7269,20,2020-10-29,completed
18031,410050,57,2021-11-27,completed
18032,19082,1500,2023-07-20,dropped
18033,11695,49,2024-08-24,completed
18034,15531,26,2022-01-16,active
18035,39431,30,2024-12-19,dropped
18036,46137,109,2020-01-05,completed
18037,24873,80,2022-05-03,active
18038,49055,125,2024-01-04,completed
18039,11853,188,2023-09-13,INVALID
18040,36578,1330,2022-01-30,active
18041,11123,114,2020-02-21,completed
18042,198590,49,2024-10-13,dropped
18043,54137,114,2024-06-02,completed
18044,36406,120,2020-07-17,dropped
18045,5218,128,2020-12-13,INVALID
18046,50817,690,2023-07-24,active
18047,28480,59,2024-07-18,dropped
18048,52438,1,2022-07-07,active
18049,4338,35,2021-05-20,dropped
18050,15117,31,2020-01-21,completed
18051,8118,183,2021-01-25,active
18052,28783,1860,2021-06-21,completed
18053,15534,110,2024-08-07,active
18054,8415,113,2023-06-26,completed
18055,26616,98,2024-11-30,dropped
18056,3895,54,2021-03-15,INVALID
18057,43012,98,2021-05-12,active
18058,36530,78,2021-06-17,active
18059,12406,44,2024-10-29,completed
18060,20745,145,2021-09-14,dropped
18061,36749,75,2020-12-29,dropped
18062,345680,240,2023-11-10,dropped
18063,46194,63,2021-11-28,completed
18064,104880,164,2020-03-27,completed
18065,13222,35,2024-07-12,completed
18066,6177,158,2020-04-08,completed
18067,34522,94,2024-09-19,completed
18068,9345,172,2022-04-10,completed
18069,52479,111,2021-07-12,completed
18070,439790,164,2021-05-25,completed
18071,36742,88,2022-12-17,INVALID
18072,35589,30,2021-08-01,active
18073,10867,38,2021-07-01,dropped
18074,31580,61,2020-06-04,completed
18075,29416,89,2023-02-16,completed
18076,49203,163,2022-09-18,active
18077,30527,167,2020-03-16,active
18078,15167,37,2021-11-13,active
18079,40574,177,2024-09-18,completed
18080,4080,124,2022-07-21,dropped
18081,46757,181,2023-08-14,INVALID
18082,34714,1240,2022-05-24,dropped
18083,14303,141,2023-01-02,active
18084,2288,58,2022-04-06,completed
18085,50908,2,2022-10-25,completed
18086,11019,134,2023-07-19,completed
18087,29241,73,2024-03-11,active
18088,15833,147,2022-12-12,active
18089,31797,63,2021-11-26,completed
18090,18422,100,2022-02-20,active
18091,8690,68,2021-10-29,active
18092,1972,21,2020-11-07,completed
18093,42282,2,2020-12-26,completed
18094,36045,64,2022-11-16,completed
18095,27809,107,2021-07-12,dropped
18096,470,45,2020-08-22,dropped
18097,175280,112,2021-05-30,completed
18098,9025,120,2021-11-11,dropped
18099,28003,60,2020-08-23,active
18100,48696,66,2021-11-03,dropped
18101,21262,188,2020-02-21,dropped
18102,26288,44,2024-10-09,INVALID
18103,352880,46,2021-05-22,active
18104,48119,186,2020-05-11,INVALID
18105,36811,1480,2024-03-01,active
18106,35040,186,2021-09-19,active
18107,40432,8,2020-05-02,completed
18108,4314,19,2021-04-17,completed
18109,6065,1260,2020-10-31,INVALID
18110,40281,163,2023-06-15,active
18111,47324,1630,2022-02-25,dropped
18112,6720,27,2024-12-28,active
18113,21373,178,2023-12-20,dropped
18114,26209,7,2024-06-28,active
18115,12471,131,2022-05-25,active
18116,31585,910,2022-10-24,completed
18117,47456,78,2024-10-22,completed
18118,45466,47,2021-08-15,active
18119,38793,191,2021-11-28,active
18120,37636,144,2022-07-16,completed
18121,296220,56,2021-01-20,INVALID
18122,4293,1190,2020-01-14,active
18123,53990,680,2024-04-28,dropped
18124,45160,122,2022-07-19,INVALID
18125,62780,123,2023-12-31,INVALID
18126,4828,1460,2024-10-11,dropped
18127,74900,163,2020-02-10,active
18128,198700,121,2024-11-21,active
18129,47777,10,2021-05-02,INVALID
18130,195010,1370,2021-07-21,active
18131,17243,148,2023-11-17,active
18132,17059,105,2021-11-02,dropped
18133,2622,38,2023-06-24,dropped
18134,37000,1670,2020-03-19,INVALID
18135,553390,129,2023-10-23,dropped
18136,28766,113,2023-10-31,dropped
18137,1360,121,2022-06-13,dropped
18138,22290,127,2023-01-05,completed
18139,32989,41,2024-03-06,active
18140,4035,26,2023-09-05,dropped
18141,17751,49,2022-07-04,dropped
18142,29036,31,2023-12-29,completed
18143,25863,45,2021-06-24,completed
18144,39536,55,2024-10-12,dropped
18145,35756,140,2021-09-27,dropped
18146,32724,81,2024-01-25,completed
18147,36652,125,2024-07-29,active
18148,21280,155,2023-06-16,dropped
18149,47695,92,2022-10-02,completed
18150,27928,12,2024-04-05,dropped
18151,40809,78,2023-08-24,dropped
18152,39463,147,2024-12-19,completed
18153,39033,148,2023-06-23,completed
18154,437040,189,2021-01-26,dropped
18155,25089,162,2024-09-26,active
18156,49753,103,2024-08-17,active
18157,317720,175,2020-02-03,dropped
18158,30618,37,2022-09-01,completed
18159,3626,1270,2020-03-19,dropped
18160,483500,36,2021-02-15,dropped
18161,32211,35,2024-03-04,active
18162,26171,183,2021-07-01,active
18163,18926,140,2023-12-26,dropped
18164,321580,194,2021-05-28,completed
18165,1269,26,2023-05-29,dropped
18166,23458,167,2022-07-06,dropped
18167,3518,13,2021-12-03,completed
18168,29642,178,2024-09-19,dropped
18169,4322,200,2023-09-23,completed
18170,49399,9,2020-12-02,completed
18171,49280,181,2023-06-16,dropped
18172,36970,150,2024-05-03,completed
18173,4774,91,2024-07-09,active
18174,38210,55,2022-10-02,completed
18175,3616,99,2020-03-13,completed
18176,35630,1700,2022-01-21,active
18177,34172,540,2022-05-20,active
18178,19325,108,2022-06-05,dropped
18179,38177,181,2020-04-06,dropped
18180,20096,61,2022-03-19,INVALID
18181,45928,82,2021-04-10,INVALID
18182,29591,199,2021-11-24,completed
18183,23697,181,2021-01-03,completed
18184,53715,155,2022-07-05,dropped
18185,9922,125,2023-05-11,completed
18186,31512,12,2024-10-04,dropped
18187,2304,169,2022-11-03,dropped
18188,20236,187,2023-12-23,dropped
18189,14005,166,2023-10-20,active
18190,43135,41,2020-03-06,active
18191,548890,38,2024-01-23,active
18192,16503,142,2020-07-21,completed
18193,1942,75,2022-09-03,completed
18194,855,3,2020-12-09,completed
18195,44703,172,2023-08-12,completed
18196,21143,28,2024-12-11,INVALID
18197,5836,10,2023-04-24,completed
18198,53087,160,2022-10-03,completed
18199,25730,3,2022-10-14,active
18200,252950,69,2023-11-01,INVALID
18201,39483,186,2021-07-16,active
18202,529220,19,2020-03-14,INVALID
18203,314390,137,2020-07-13,dropped
18204,29003,152,2020-08-11,completed
18205,21893,31,2024-04-24,completed
18206,32669,189,2022-07-09,completed
18207,20179,153,2020-01-23,dropped
18208,12698,1080,2024-04-24,dropped
18209,35241,4,2022-05-15,active
18210,32502,71,2022-12-02,completed
18211,2172,72,2020-09-26,dropped
18212,5495,108,2023-09-27,active
18213,37141,2000,2022-04-24,active
18214,1457,22,2020-02-20,dropped
18215,54530,52,2024-10-24,completed
18216,31839,109,2022-12-15,active
18217,50848,47,2023-07-06,completed
18218,50126,710,2022-03-06,active
18219,40385,910,2022-05-28,dropped
18220,14300,102,2024-01-08,active
18221,11466,154,2023-03-01,dropped
18222,249840,151,2022-06-18,completed
18223,404240,28,2024-03-15,active
18224,30391,188,2021-10-15,active
18225,10292,95,2023-09-03,dropped
18226,29448,72,2020-03-29,active
18227,52934,82,2024-10-17,active
18228,8888,117,2020-12-29,completed
18229,39109,180,2024-07-25,dropped
18230,31130,38,2023-10-22,INVALID
18231,392190,81,2024-11-22,dropped
18232,639,25,2021-07-18,dropped
18233,15597,67,2024-03-11,INVALID
18234,21767,145,2021-04-10,active
18235,52873,56,2020-02-04,dropped
18236,20968,1140,2023-04-28,completed
18237,825,31,2020-06-29,dropped
18238,28376,21,2023-10-15,active
18239,53341,34,2021-11-06,completed
18240,18705,168,2021-03-25,active
18241,2437,146,2020-12-02,INVALID
18242,13616,195,2020-11-14,active
18243,11204,66,2020-05-08,dropped
18244,260490,15,2020-06-25,completed
18245,1301,134,2020-11-04,active
18246,37488,94,2022-11-09,active
18247,19925,1280,2022-09-17,dropped
18248,15098,45,2021-12-12,active
18249,15201,77,2022-03-25,dropped
18250,27643,11,2023-06-09,active
18251,4435,90,2020-04-23,completed
18252,263390,40,2020-07-29,dropped
18253,40940,159,2020-06-25,active
18254,5291,28,2020-09-17,INVALID
18255,6266,1950,2023-08-24,dropped
18256,45220,122,2024-04-28,active
18257,42891,4,2024-02-01,completed
18258,11717,177,2022-03-27,active
18259,38613,137,2022-11-12,dropped
18260,18507,38,2021-04-05,active
18261,18314,157,2020-07-08,completed
18262,50709,145,2023-10-01,active
18263,39043,450,2023-04-28,completed
18264,35303,39,2021-06-22,completed
18265,23293,98,2020-05-05,active
18266,518,137,2021-01-04,dropped
18267,2905,12,2024-11-12,dropped
18268,3713,188,2023-03-29,INVALID
18269,26114,138,2021-08-10,active
18270,44604,12,2024-12-12,INVALID
18271,1955,119,2022-07-07,active
18272,48721,194,2024-07-08,dropped
18273,39784,220,2023-01-28,completed
18274,42226,60,2024-04-14,dropped
18275,221080,51,2021-09-22,dropped
18276,1507,80,2022-07-26,completed
18277,3121,177,2020-07-06,active
18278,40060,120,2024-05-23,INVALID
18279,13201,112,2022-09-15,active
18280,43717,129,2021-08-16,dropped
18281,213300,90,2022-08-27,completed
18282,54678,131,2023-04-08,active
18283,49765,130,2023-01-02,dropped
18284,14077,147,2022-12-31,dropped
18285,51505,119,2022-03-04,dropped
18286,39469,9,2021-08-20,active
18287,172070,10,2020-08-10,completed
18288,23140,106,2022-07-30,dropped
18289,27116,179,2024-06-24,active
18290,35768,32,2024-09-30,dropped
18291,40608,98,2023-01-25,dropped
18292,164870,164,2022-08-01,INVALID
18293,17855,83,2023-07-20,active
18294,25952,172,2021-06-24,completed
18295,12435,4,2023-12-22,active
18296,1873,78,2023-07-19,active
18297,39598,720,2020-12-23,completed
18298,30147,53,2021-02-04,dropped
18299,15958,68,2023-10-29,dropped
18300,41671,136,2020-12-09,dropped
18301,18923,43,2023-12-24,dropped
18302,29103,126,2020-08-22,completed
18303,5020,44,2020-02-27,active
18304,35939,66,2021-12-14,dropped
18305,2257,64,2024-07-11,INVALID
18306,10806,153,2023-07-28,dropped
18307,38261,66,2024-03-26,active
18308,11489,176,2021-03-26,dropped
18309,34666,53,2024-11-04,INVALID
18310,38675,31,2024-08-17,active
18311,11685,147,2022-03-27,active
18312,27515,34,2024-03-30,active
18313,286540,195,2023-12-15,INVALID
18314,307780,110,2020-12-25,dropped
18315,26642,124,2024-03-05,completed
18316,543950,115,2021-10-01,dropped
18317,47468,14,2022-03-27,dropped
18318,50177,66,2020-02-01,active
18319,18831,195,2023-08-16,active
18320,412240,142,2023-03-25,dropped
18321,1307,41,2024-04-08,completed
18322,53346,71,2023-04-30,dropped
18323,44809,80,2021-03-03,dropped
18324,18149,180,2024-09-02,active
18325,53923,117,2020-04-03,INVALID
18326,17522,139,2023-08-25,dropped
18327,14503,32,2023-04-07,INVALID
18328,7241,85,2023-05-12,completed
18329,29125,145,2023-12-21,active
18330,35476,118,2024-01-20,dropped
18331,44616,140,2021-09-30,active
18332,2943,35,2020-01-17,dropped
18333,14229,168,2023-10-13,dropped
18334,27262,111,2021-10-25,active
18335,21973,18,2020-02-28,completed
18336,55268,113,2021-03-25,dropped
18337,47444,25,2020-05-30,active
18338,19517,115,2022-03-13,active
18339,30667,72,2024-03-01,dropped
18340,51703,1630,2022-09-20,INVALID
18341,23173,24,2022-01-31,INVALID
18342,45243,117,2021-11-15,active
18343,15887,184,2020-06-12,active
18344,3210,30,2020-01-16,active
18345,53081,96,2024-11-21,active
18346,4005,27,2023-11-23,completed
18347,54791,83,2021-11-16,INVALID
18348,52890,169,2023-02-22,INVALID
18349,40133,140,2022-11-13,active
18350,46916,93,2024-06-18,INVALID
18351,112,102,2024-03-16,completed
18352,49680,7,2023-12-05,completed
18353,39239,157,2023-11-22,completed
18354,19506,22,2020-12-24,dropped
18355,27438,17,2020-10-09,dropped
18356,5361,1440,2024-12-04,dropped
18357,45435,116,2021-03-16,INVALID
18358,2001,154,2023-07-18,active
18359,40740,135,2023-08-30,active
18360,49993,103,2021-10-06,dropped
18361,55279,175,2023-05-28,dropped
18362,14175,115,2020-08-04,dropped
18363,15671,140,2023-08-04,active
18364,48594,31,2024-05-23,completed
18365,17149,183,2020-08-31,INVALID
18366,36766,137,2023-02-10,completed
18367,3620,156,2023-01-01,active
18368,227750,34,2022-04-01,dropped
18369,43075,59,2021-03-02,completed
18370,24249,90,2020-05-17,dropped
18371,28760,153,2020-01-03,active
18372,29978,153,2020-06-13,dropped
18373,34315,139,2021-01-22,INVALID
18374,7108,18,2020-09-09,active
18375,43338,4,2024-08-13,dropped
18376,3017,22,2024-08-20,completed
18377,50020,7,2024-04-03,completed
18378,29554,200,2024-09-30,completed
18379,8593,92,2020-09-02,active
18380,45701,107,2021-11-13,dropped
18381,15270,120,2022-12-21,completed
18382,260730,128,2023-05-18,completed
18383,308370,161,2023-08-18,dropped
18384,28026,147,2023-12-15,dropped
18385,207690,123,2023-11-09,completed
18386,39324,175,2021-05-01,INVALID
18387,46993,85,2021-10-05,active
18388,52188,85,2022-05-06,completed
18389,13827,187,2023-08-28,dropped
18390,44040,159,2022-06-26,active
18391,34280,40,2024-06-28,active
18392,20041,76,2022-03-26,completed
18393,31432,145,2021-01-04,dropped
18394,14533,179,2021-09-06,active
18395,446810,138,2022-03-20,dropped
18396,20391,181,2020-09-11,INVALID
18397,12783,181,2023-10-16,active
18398,33616,107,2023-02-17,completed
18399,34209,116,2024-03-18,active
18400,44198,124,2023-06-11,completed
18401,29906,82,2023-09-04,active
18402,50373,83,2022-08-03,active
18403,41401,140,2023-04-10,active
18404,17269,9,2021-05-28,INVALID
18405,24469,32,2022-10-13,completed
18406,40954,112,2020-10-24,dropped
18407,24140,199,2024-12-08,INVALID
18408,27407,100,2021-01-20,dropped
18409,409020,32,2020-02-10,dropped
18410,11364,133,2021-01-29,INVALID
18411,13839,76,2023-02-07,completed
18412,18817,109,2024-11-05,INVALID
18413,44012,139,2022-08-16,INVALID
18414,195380,145,2020-01-29,completed
18415,16573,171,2022-09-01,completed
18416,52879,780,2023-05-01,INVALID
18417,25873,1440,2024-09-19,active
18418,48615,140,2022-04-01,completed
18419,26171,18,2021-07-20,active
18420,45585,20,2023-06-29,dropped
18421,1301,169,2020-01-18,dropped
18422,49471,14,2024-04-21,dropped
18423,29372,43,2020-07-29,completed
18424,30248,114,2023-12-03,INVALID
18425,49372,144,2020-10-28,INVALID
18426,45646,1,2020-02-17,completed
18427,5930,400,2022-09-12,INVALID
18428,12845,115,2020-03-20,completed
18429,12934,350,2024-09-11,active
18430,33301,68,2020-10-03,active
18431,11127,148,2022-09-19,dropped
18432,3219,1360,2020-02-07,completed
18433,32977,80,2021-05-18,active
18434,6263,82,2021-10-19,active
18435,1364,31,2021-06-10,active
18436,40634,174,2022-04-23,dropped
18437,52874,186,2023-12-07,dropped
18438,46600,1850,2023-04-21,completed
18439,48757,165,2022-03-03,completed
18440,28113,140,2023-09-02,completed
18441,715,330,2022-03-10,completed
18442,17675,98,2022-01-19,active
18443,5507,56,2020-11-16,active
18444,128050,11,2020-11-28,dropped
18445,21728,173,2020-02-05,completed
18446,4040,33,2020-11-12,dropped
18447,24020,92,2024-03-18,completed
18448,22837,144,2024-08-15,active
18449,39086,6,2020-10-14,dropped
18450,41476,74,2024-01-17,dropped
18451,18994,121,2021-03-09,completed
18452,10354,136,2020-08-05,active
18453,7678,33,2023-07-05,dropped
18454,18211,181,2022-07-03,dropped
18455,6319,28,2024-01-29,dropped
18456,15074,95,2024-09-10,INVALID
18457,32449,109,2023-03-09,dropped
18458,26453,105,2021-07-19,INVALID
18459,761,12,2023-12-21,active
18460,205030,3,2022-02-03,dropped
18461,30252,105,2020-08-03,INVALID
18462,31756,122,2023-01-30,dropped
18463,5043,136,2020-01-03,dropped
18464,24773,39,2021-05-24,completed
18465,41131,73,2021-03-27,completed
18466,52937,720,2023-02-18,dropped
18467,43911,146,2024-05-09,completed
18468,49827,111,2024-12-08,dropped
18469,49887,192,2020-12-07,active
18470,28175,188,2023-09-07,completed
18471,33273,37,2022-07-03,active
18472,1401,104,2021-01-28,dropped
18473,35569,280,2020-12-04,active
18474,38924,15,2021-06-28,dropped
18475,33026,1410,2024-02-16,completed
18476,5432,184,2021-08-24,dropped
18477,40301,165,2022-02-13,dropped
18478,37059,12,2021-09-22,dropped
18479,30753,40,2020-11-10,completed
18480,51355,152,2022-11-13,dropped
18481,11795,43,2023-10-31,INVALID
18482,35970,127,2024-07-27,active
18483,13628,76,2020-11-22,active
18484,227390,98,2024-07-15,active
